id,user_id,center,extent
943,89,POINT (115.8860705872093035 39.9556415186046578),"POLYGON ((115.8866565377105786 39.9556415186046578, 115.8866537161987509 39.9555840854121485, 115.8866452788359993 39.9555272053326789, 115.8866313068787122 39.9554714261525064, 115.8866119348844990 39.9554172850556384, 115.8865873494162315 39.9553653034504208, 115.8865577872454224 39.9553159819481323, 115.8865235330719372 39.9552697955418026, 115.8864849167821944 39.9552271890317670, 115.8864423102721588 39.9551885727420242, 115.8863961238658362 39.9551543185685389, 115.8863468023635477 39.9551247563977299, 115.8862948207583230 39.9551001709294695, 115.8862406796614550 39.9550807989352492, 115.8861849004812825 39.9550668269779692, 115.8861280204018129 39.9550583896152105, 115.8860705872093035 39.9550555681033899, 115.8860131540167941 39.9550583896152105, 115.8859562739373246 39.9550668269779692, 115.8859004947571520 39.9550807989352492, 115.8858463536602841 39.9551001709294695, 115.8857943720550594 39.9551247563977299, 115.8857450505527709 39.9551543185685389, 115.8856988641464483 39.9551885727420242, 115.8856562576364126 39.9552271890317670, 115.8856176413466699 39.9552697955418026, 115.8855833871731846 39.9553159819481323, 115.8855538250023756 39.9553653034504208, 115.8855292395341081 39.9554172850556384, 115.8855098675398949 39.9554714261525064, 115.8854958955826078 39.9555272053326789, 115.8854874582198562 39.9555840854121485, 115.8854846367080285 39.9556415186046578, 115.8854874582198562 39.9556989517971672, 115.8854958955826078 39.9557558318766368, 115.8855098675398949 39.9558116110568093, 115.8855292395341081 39.9558657521536773, 115.8855538250023756 39.9559177337588949, 115.8855833871731846 39.9559670552611834, 115.8856176413466699 39.9560132416675131, 115.8856562576364126 39.9560558481775487, 115.8856988641464483 39.9560944644672915, 115.8857450505527709 39.9561287186407768, 115.8857943720550594 39.9561582808115858, 115.8858463536602841 39.9561828662798462, 115.8859004947571520 39.9562022382740665, 115.8859562739373246 39.9562162102313465, 115.8860131540167941 39.9562246475941052, 115.8860705872093035 39.9562274691059258, 115.8861280204018129 39.9562246475941052, 115.8861849004812825 39.9562162102313465, 115.8862406796614550 39.9562022382740665, 115.8862948207583230 39.9561828662798462, 115.8863468023635477 39.9561582808115858, 115.8863961238658362 39.9561287186407768, 115.8864423102721588 39.9560944644672915, 115.8864849167821944 39.9560558481775487, 115.8865235330719372 39.9560132416675131, 115.8865577872454224 39.9559670552611834, 115.8865873494162315 39.9559177337588949, 115.8866119348844990 39.9558657521536773, 115.8866313068787122 39.9558116110568093, 115.8866452788359993 39.9557558318766368, 115.8866537161987509 39.9556989517971672, 115.8866565377105786 39.9556415186046578))"
944,89,POINT (115.8797549387755055 39.9645605377550908),"POLYGON ((115.8803409657101469 39.9645605377550908, 115.8803381438302722 39.9645030970708035, 115.8803297053669183 39.9644462095717046, 115.8803157315870891 39.9643904231155105, 115.8802963570659159 39.9643362749562883, 115.8802717683906423 39.9642842865704111, 115.8802422023636467 39.9642349586344565, 115.8802079437219277 39.9641887662034208, 115.8801693223949485 39.9641461541356549, 115.8801267103271755 39.9641075328086615, 115.8800805178961326 39.9640732741669495, 115.8800311899601923 39.9640437081399540, 115.8799792015743151 39.9640191194646803, 115.8799250534150929 39.9639997449435143, 115.8798692669588917 39.9639857711636779, 115.8798123794597927 39.9639773327003240, 115.8797549387755055 39.9639745108204565, 115.8796974980912182 39.9639773327003240, 115.8796406105921193 39.9639857711636779, 115.8795848241359181 39.9639997449435143, 115.8795306759766959 39.9640191194646803, 115.8794786875908187 39.9640437081399540, 115.8794293596548783 39.9640732741669495, 115.8793831672238355 39.9641075328086615, 115.8793405551560625 39.9641461541356549, 115.8793019338290833 39.9641887662034208, 115.8792676751873643 39.9642349586344565, 115.8792381091603687 39.9642842865704111, 115.8792135204850950 39.9643362749562883, 115.8791941459639219 39.9643904231155105, 115.8791801721840926 39.9644462095717046, 115.8791717337207388 39.9645030970708035, 115.8791689118408641 39.9645605377550908, 115.8791717337207388 39.9646179784393780, 115.8791801721840926 39.9646748659384770, 115.8791941459639219 39.9647306523946710, 115.8792135204850950 39.9647848005538933, 115.8792381091603687 39.9648367889397704, 115.8792676751873643 39.9648861168757250, 115.8793019338290833 39.9649323093067608, 115.8793405551560625 39.9649749213745267, 115.8793831672238355 39.9650135427015201, 115.8794293596548783 39.9650478013432320, 115.8794786875908187 39.9650773673702275, 115.8795306759766959 39.9651019560455012, 115.8795848241359181 39.9651213305666673, 115.8796406105921193 39.9651353043465036, 115.8796974980912182 39.9651437428098575, 115.8797549387755055 39.9651465646897250, 115.8798123794597927 39.9651437428098575, 115.8798692669588917 39.9651353043465036, 115.8799250534150929 39.9651213305666673, 115.8799792015743151 39.9651019560455012, 115.8800311899601923 39.9650773673702275, 115.8800805178961326 39.9650478013432320, 115.8801267103271755 39.9650135427015201, 115.8801693223949485 39.9649749213745267, 115.8802079437219277 39.9649323093067608, 115.8802422023636467 39.9648861168757250, 115.8802717683906423 39.9648367889397704, 115.8802963570659159 39.9647848005538933, 115.8803157315870891 39.9647306523946710, 115.8803297053669183 39.9646748659384770, 115.8803381438302722 39.9646179784393780, 115.8803409657101469 39.9645605377550908))"
945,89,POINT (116.2776338301716095 40.2695597109304302),"POLYGON ((116.2771889050189600 40.2699500727800768, 116.2772245362975383 40.2699955437606931, 116.2772644529372599 40.2700373033100689, 116.2773082705190717 40.2700749492609305, 116.2773555670556789 40.2701081190621792, 116.2774058870556075 40.2701364932705062, 116.2774587459097546 40.2701597986267643, 116.2775136345584315 40.2701778106876418, 116.2775700243939667 40.2701903559871468, 116.2776273723514038 40.2701973137071789, 116.2776851261385787 40.2701986168410926, 116.2777427295549444 40.2701942528390049, 116.2777996278481112 40.2701842637286305, 116.2778552730564030 40.2701687457105706, 116.2779091292860585 40.2701478482318151, 116.2779606778721444 40.2701217725465099, 116.2780094223735858 40.2700907697777666, 116.2780548933541951 40.2700551384991883, 116.2780966529035851 40.2700152218594667, 116.2781342988544395 40.2699714042776620, 116.2781674686556954 40.2699241077410406, 116.2781958428640081 40.2698737877411119, 116.2782191482202734 40.2698209288869791, 116.2782371602811509 40.2697660402382951, 116.2782497055806488 40.2697096504027670, 116.2782566633006809 40.2696523024453228, 116.2782579664346088 40.2695945486581479, 116.2782536024325140 40.2695369452417822, 116.2782436133221324 40.2694800469486154, 116.2782280953040726 40.2694244017403236, 116.2782071978253242 40.2693705455106681, 116.2781811221400261 40.2693189969245822, 116.2781501193712757 40.2692702524231407, 116.2780787553242732 40.2691693490807836, 116.2780431240456949 40.2691238781001672, 116.2780032074059733 40.2690821185507914, 116.2779593898241615 40.2690444725999299, 116.2779120932875543 40.2690113027986811, 116.2778617732876256 40.2689829285903542, 116.2778089144334785 40.2689596232340961, 116.2777540257848017 40.2689416111732186, 116.2776976359492664 40.2689290658737136, 116.2776402879918294 40.2689221081536814, 116.2775825342046545 40.2689208050197678, 116.2775249307882888 40.2689251690218555, 116.2774680324951220 40.2689351581322299, 116.2774123872868302 40.2689506761502898, 116.2773585310571747 40.2689715736290452, 116.2773069824710888 40.2689976493143504, 116.2772582379696473 40.2690286520830938, 116.2772127669890381 40.2690642833616721, 116.2771710074396481 40.2691042000013937, 116.2771333614887936 40.2691480175831984, 116.2771001916875377 40.2691953141198198, 116.2770718174792250 40.2692456341197484, 116.2770485121229598 40.2692984929738813, 116.2770305000620823 40.2693533816225653, 116.2770179547625844 40.2694097714580934, 116.2770109970425523 40.2694671194155376, 116.2770096939086244 40.2695248732027125, 116.2770140579107192 40.2695824766190782, 116.2770240470211007 40.2696393749122450, 116.2770395650391606 40.2696950201205368, 116.2770604625179089 40.2697488763501923, 116.2770865382032071 40.2698004249362782, 116.2771175409719575 40.2698491694377196, 116.2771889050189600 40.2699500727800768))"
946,89,POINT (116.3466279803007524 40.0387967477469502),"POLYGON ((116.3463809523808692 40.0385214285714284, 116.3463299491228611 40.0388843561403505, 116.3467738095238673 40.0389952380952465, 116.3468789999999871 40.0387946206896430, 116.3463809523808692 40.0385214285714284))"
947,91,POINT (116.3263109743690933 40.0858346085032764),"POLYGON ((116.3259106868421071 40.0843003368420909, 116.3257222222223248 40.0845333333333329, 116.3257300800000138 40.0849594160000038, 116.3264374500000145 40.0869466000000045, 116.3268866000000088 40.0869433000000015, 116.3262612799999971 40.0847831300000053, 116.3259106868421071 40.0843003368420909))"
948,91,POINT (116.3224350260121014 40.0835434519380840),"POLYGON ((116.3224721590909070 40.0833943156565908, 116.3223444444443260 40.0838111111110962, 116.3224884745011138 40.0834249290465650, 116.3224721590909070 40.0833943156565908))"
949,91,POINT (116.3172150427350005 40.0754082478632441),"POLYGON ((116.3170566666666019 40.0752016666666719, 116.3173499999999905 40.0756166666666473, 116.3172384615384374 40.0754064102564200, 116.3170566666666019 40.0752016666666719))"
950,91,POINT (116.3160251947222008 40.0786371303703675),"POLYGON ((116.3160357833333336 40.0779313899999963, 116.3158222222222093 40.0788148148148053, 116.3160839399999560 40.0795295999999936, 116.3161588333333327 40.0782727166666675, 116.3160357833333336 40.0779313899999963))"
951,91,POINT (116.3004603750000001 40.0709870250000009),"POLYGON ((116.3003154725605555 40.0715643001571564, 116.3003693095582491 40.0715847771065867, 116.3004248944081240 40.0715998785053529, 116.3004816917976711 40.0716094589187222, 116.3005391547369811 40.0716134260820809, 116.3005967298265375 40.0716117417894822, 116.3006538625867705 40.0716044222615793, 116.3007100027979419 40.0715915379894270, 116.3007646097991454 40.0715732130556077, 116.3008171576950929 40.0715496239392550, 116.3008671404208485 40.0715209978164495, 116.3009140766154133 40.0714876103724151, 116.3009575142575756 40.0714497831464769, 116.3009970350191082 40.0714078804354941, 116.3010322582934748 40.0713623057854988, 116.3010628448612920 40.0713134981052690, 116.3010885001571637 40.0712619274394513, 116.3011089771065940 40.0712080904417505, 116.3011240785053673 40.0711525055918827, 116.3011336589187437 40.0710957082023356, 116.3011376260820953 40.0710382452630256, 116.3011359417894965 40.0709806701734621, 116.3011286222615865 40.0709235374132362, 116.3011157379894343 40.0708673972020648, 116.3010974130556150 40.0708127902008613, 116.3010738239392623 40.0707602423049067, 116.3010451978164639 40.0707102595791653, 116.3010118103724295 40.0706633233846006, 116.3009739831464913 40.0706198857424312, 116.3009320804355156 40.0705803649808914, 116.3008865057855132 40.0705451417065248, 116.3008376981052834 40.0705145551387218, 116.3007861274394656 40.0704888998428359, 116.3006052774394306 40.0704097498428453, 116.3005514404417369 40.0703892728934150, 116.3004958555918620 40.0703741714946489, 116.3004390582023149 40.0703645910812796, 116.3003815952630049 40.0703606239179209, 116.3003240201734485 40.0703623082105196, 116.3002668874132155 40.0703696277384225, 116.3002107472020441 40.0703825120105748, 116.3001561402008406 40.0704008369443940, 116.3001035923048931 40.0704244260607467, 116.3000536095791375 40.0704530521835522, 116.3000066733845728 40.0704864396275866, 116.2999632357424105 40.0705242668535249, 116.2999237149808778 40.0705661695645077, 116.2998884917065112 40.0706117442145029, 116.2998579051386940 40.0706605518947327, 116.2998322498428223 40.0707121225605505, 116.2998117728933920 40.0707659595582513, 116.2997966714946187 40.0708215444081191, 116.2997870910812424 40.0708783417976662, 116.2997831239178907 40.0709358047369761, 116.2997848082104895 40.0709933798265396, 116.2997921277383995 40.0710505125867655, 116.2998050120105518 40.0711066527979369, 116.2998233369443710 40.0711612597991405, 116.2998469260607237 40.0712138076950950, 116.2998755521835221 40.0712637904208364, 116.2999089396275565 40.0713107266154012, 116.2999467668534948 40.0713541642575706, 116.2999886695644705 40.0713936850191104, 116.3000342442144728 40.0714289082934769, 116.3000830518947026 40.0714594948612799, 116.3001346225605204 40.0714851501571658, 116.3003154725605555 40.0715643001571564))"
952,92,POINT (116.3062763277213776 39.9715333565687203),"POLYGON ((116.3061025533333037 39.9711660033333374, 116.3062250999999918 39.9720562899999976, 116.3065700548387014 39.9716250483870965, 116.3062781333333362 39.9713266875000031, 116.3061025533333037 39.9711660033333374))"
953,92,POINT (116.4407655666666841 39.9610669583333333),"POLYGON ((116.4403162507987446 39.9615866483494528, 116.4403363941390381 39.9616405120950162, 116.4403617200539429 39.9616921420793076, 116.4403919846410673 39.9617410410773601, 116.4404268964358806 39.9617867381650811, 116.4404661192187262 39.9618287932545542, 116.4405092752527509 39.9618668013322562, 116.4405559489217694 39.9619003963596384, 116.4406056907328235 39.9619292547982141, 116.4406580216450777 39.9619530987254450, 116.4407124376832599 39.9619716985112774, 116.4407684147911510 39.9619848750296072, 116.4408254138786276 39.9619925013833637, 116.4408828860132985 39.9619945041265794, 116.4409402777070852 39.9619908639717565, 116.4409970362466282 39.9619816159755672, 116.4410526150161473 39.9619668492012750, 116.4411064787617107 39.9619467058609885, 116.4411581087459950 39.9619213799460766, 116.4412070077440404 39.9618911153589593, 116.4412527048317685 39.9618562035641389, 116.4412947599212345 39.9618169807813004, 116.4413327679989436 39.9617738247472687, 116.4413663630263187 39.9617271510782572, 116.4413952214649015 39.9616774092672031, 116.4414190653921253 39.9616250783549418, 116.4414376651779577 39.9615706623167668, 116.4414508416962946 39.9615146852088685, 116.4414584680500440 39.9614576861213990, 116.4414604707932739 39.9614002139867281, 116.4414568306384439 39.9613428222929343, 116.4414475826422546 39.9612860637533984, 116.4414328158679695 39.9612304849838864, 116.4412148825346378 39.9605472683172209, 116.4411947391943443 39.9604934045716575, 116.4411694132794395 39.9604417745873661, 116.4411391486923151 39.9603928755893136, 116.4411042368975018 39.9603471785015927, 116.4410650141146562 39.9603051234121196, 116.4410218580806315 39.9602671153344176, 116.4409751844116130 39.9602335203070353, 116.4409254426005589 39.9602046618684597, 116.4408731116883047 39.9601808179412288, 116.4408186956501225 39.9601622181553964, 116.4407627185422314 39.9601490416370666, 116.4407057194547548 39.9601414152833101, 116.4406482473200839 39.9601394125400944, 116.4405908556262972 39.9601430526949173, 116.4405340970867542 39.9601523006911066, 116.4404785183172351 39.9601670674653988, 116.4404246545716717 39.9601872108056853, 116.4403730245873874 39.9602125367205971, 116.4403241255893420 39.9602428013077144, 116.4402784285016139 39.9602777131025348, 116.4402363734121479 39.9603169358853734, 116.4401983653344388 39.9603600919194051, 116.4401647703070637 39.9604067655884165, 116.4401359118684809 39.9604565073994706, 116.4401120679412571 39.9605088383117319, 116.4400934681554247 39.9605632543499070, 116.4400802916370878 39.9606192314578053, 116.4400726652833384 39.9606762305452747, 116.4400706625401085 39.9607337026799456, 116.4400743026949385 39.9607910943737394, 116.4400835506911278 39.9608478529132753, 116.4400983174654129 39.9609034316827874, 116.4403162507987446 39.9615866483494528))"
954,92,POINT (116.4422277999999977 39.9958926500000018),"POLYGON ((116.4428794900574928 39.9959361999007967, 116.4429057536387120 39.9958850075766819, 116.4429268730284122 39.9958314874764724, 116.4429426448352984 39.9957761550279898, 116.4429529171682560 39.9957195431129549, 116.4429575910991019 39.9956621969350721, 116.4429566216153233 39.9956046687693743, 116.4429500180535939 39.9955475126435402, 116.4429378440098048 39.9954912790023158, 116.4429202167266766 39.9954365094064030, 116.4428973059645500 39.9953837313169487, 116.4428693323666124 39.9953334530158031, 116.4428365653338915 39.9952861587104991, 116.4427993204308223 39.9952423038710450, 116.4427579563461990 39.9952023108435171, 116.4427128714387578 39.9951665647826360, 116.4426644999008005 39.9951354099425131, 116.4426133075766785 39.9951091463612798, 116.4425597874764691 39.9950880269715867, 116.4425044550279864 39.9950722551647004, 116.4424478431129586 39.9950619828317429, 116.4423904969350758 39.9950573089008969, 116.4423329687693780 39.9950582783846684, 116.4422758126435440 39.9950648819464050, 116.4422195790023267 39.9950770559901869, 116.4421648094064068 39.9950946832733294, 116.4421120313169524 39.9951175940354489, 116.4420617530158069 39.9951455676333936, 116.4420144587105028 39.9951783346661145, 116.4419706038710416 39.9952155795691695, 116.4419306108435279 39.9952569436537999, 116.4418948647826397 39.9953020285612411, 116.4418637099425098 39.9953504000991984, 116.4415761099425168 39.9958491000991998, 116.4415498463612977 39.9959002924233147, 116.4415287269715975 39.9959538125235241, 116.4415129551647112 39.9960091449720068, 116.4415026828317536 39.9960657568870417, 116.4414980089009077 39.9961231030649245, 116.4414989783846863 39.9961806312306223, 116.4415055819464158 39.9962377873564563, 116.4415177559902048 39.9962940209976807, 116.4415353832733331 39.9963487905935935, 116.4415582940354597 39.9964015686830479, 116.4415862676333973 39.9964518469841934, 116.4416190346661182 39.9964991412894975, 116.4416562795691874 39.9965429961289516, 116.4416976436538107 39.9965829891564795, 116.4417427285612519 39.9966187352173606, 116.4417911000992092 39.9966498900574834, 116.4418422924233312 39.9966761536387168, 116.4418958125235406 39.9966972730284098, 116.4419511449720233 39.9967130448352961, 116.4420077568870511 39.9967233171682537, 116.4420651030649339 39.9967279910990996, 116.4421226312306317 39.9967270216153281, 116.4421797873564657 39.9967204180535916, 116.4422360209976830 39.9967082440098096, 116.4422907905936029 39.9966906167266671, 116.4423435686830572 39.9966677059645477, 116.4423938469842028 39.9966397323666030, 116.4424411412895068 39.9966069653338820, 116.4424849961289681 39.9965697204308270, 116.4425249891564818 39.9965283563461966, 116.4425607352173699 39.9964832714387555, 116.4425918900574999 39.9964348999007981, 116.4428794900574928 39.9959361999007967))"
955,92,POINT (116.4129533821484159 40.0312410308514046),"POLYGON ((116.4136132889705948 40.0302942727941087, 116.4122897684210471 40.0308868736842101, 116.4120989392857268 40.0312606035714325, 116.4120423444444441 40.0313999444444377, 116.4121679181818223 40.0314939242424188, 116.4135140374999935 40.0314038999999866, 116.4138544699999898 40.0312492257142907, 116.4136132889705948 40.0302942727941087))"
956,95,POINT (115.9638338375280853 40.5224152763358418),"POLYGON ((115.9633375025132125 40.5227421389477271, 115.9633665216958036 40.5227923409829813, 115.9634003218030358 40.5228394569044212, 115.9634385773213978 40.5228830329599745, 115.9634809198293226 40.5229226494883932, 115.9635269415453394 40.5229579249608562, 115.9635761992551437 40.5229885196552786, 115.9636282185800695 40.5230141389280334, 115.9636824985455803 40.5230345360515187, 115.9637385164059395 40.5230495145902836, 115.9637957326785198 40.5230589302928053, 115.9638535963393480 40.5230626924807353, 115.9639115501297368 40.5230607649221284, 115.9639690359230002 40.5230531661804463, 115.9640255000995239 40.5230399694357146, 115.9640803988784228 40.5230213017797993, 115.9641332035544536 40.5229973429924399, 115.9641834055897078 40.5229683238098417, 115.9642305215111548 40.5229345237026095, 115.9642740975667010 40.5228962681842546, 115.9643137140951126 40.5228539256763156, 115.9643489895675827 40.5228079039603060, 115.9643795842620051 40.5227586462505016, 115.9644052035347670 40.5227066269255758, 115.9644256006582452 40.5226523469600650, 115.9644405791970030 40.5225963290997058, 115.9644499948995389 40.5225391128271255, 115.9644537570874547 40.5224812491662973, 115.9644518295288549 40.5224232953759156, 115.9644442307871799 40.5223658095826522, 115.9644310340424482 40.5223093454061214, 115.9644123663865258 40.5222544466272225, 115.9643884075991593 40.5222016419511917, 115.9643301725429581 40.5220884137239565, 115.9643011533603669 40.5220382116887023, 115.9642673532531347 40.5219910957672624, 115.9642290977347727 40.5219475197117092, 115.9641867552268479 40.5219079031832905, 115.9641407335108312 40.5218726277108274, 115.9640914758010268 40.5218420330164051, 115.9640394564761010 40.5218164137436503, 115.9639851765105902 40.5217960166201649, 115.9639291586502310 40.5217810380814001, 115.9638719423776507 40.5217716223788784, 115.9638140787168226 40.5217678601909483, 115.9637561249264337 40.5217697877495553, 115.9636986391331703 40.5217773864912374, 115.9636421749566466 40.5217905832359691, 115.9635872761777478 40.5218092508918843, 115.9635344715017169 40.5218332096792437, 115.9634842694664627 40.5218622288618420, 115.9634371535450157 40.5218960289690742, 115.9633935774894695 40.5219342844874291, 115.9633539609610580 40.5219766269953681, 115.9633186854885878 40.5220226487113777, 115.9632880907941654 40.5220719064211821, 115.9632624715214035 40.5221239257461079, 115.9632420743979253 40.5221782057116187, 115.9632270958591675 40.5222342235719779, 115.9632176801566317 40.5222914398445582, 115.9632139179687158 40.5223493035053863, 115.9632158455273157 40.5224072572957681, 115.9632234442689906 40.5224647430890315, 115.9632366410137223 40.5225212072655623, 115.9632553086696447 40.5225761060444611, 115.9632792674570112 40.5226289107204920, 115.9633375025132125 40.5227421389477271))"
957,96,POINT (116.3545542955938572 39.9652088220689592),"POLYGON ((116.3551107395597626 39.9654424546274640, 116.3551427179921234 39.9653946546504173, 116.3551698572225348 39.9653439504088297, 116.3551918958853690 39.9652908302122754, 116.3552086217362529 39.9652358056372705, 116.3552198736961145 39.9651794066005692, 116.3552255434024119 39.9651221762557114, 116.3552255762527778 39.9650646657622062, 116.3552199719308504 39.9650074289775503, 116.3552087844093137 39.9649510171232691, 116.3551921214301217 39.9648959734763523, 116.3551701434668502 39.9648428281372077, 116.3551430621793230 39.9647920929245117, 116.3551111383751220 39.9647442564460889, 116.3550746794979602 39.9646997793933778, 116.3550340366667371 39.9646590901047176, 116.3549896012941360 39.9646225804401922, 116.3549418013170822 39.9645906020078314, 116.3548910970755088 39.9645634627774200, 116.3548379768789403 39.9645414241145858, 116.3547829523039496 39.9645246982636948, 116.3547265532672412 39.9645134463038403, 116.3546693229223763 39.9645077765975429, 116.3546118124288853 39.9645077437471770, 116.3545545756442294 39.9645133480690973, 116.3544981637899411 39.9645245355906411, 116.3544431201430172 39.9645411985698402, 116.3543899748038797 39.9645631765331046, 116.3543392395911837 39.9645902578206318, 116.3542914031127538 39.9646221816248257, 116.3542469260600427 39.9646586405019946, 116.3542062367713896 39.9646992833332177, 116.3541697271068642 39.9647437187058188, 116.3539978516279518 39.9649751895104473, 116.3539658731955910 39.9650229894874940, 116.3539387339651796 39.9650736937290816, 116.3539166953023454 39.9651268139256359, 116.3538999694514615 39.9651818385006408, 116.3538887174915999 39.9652382375373421, 116.3538830477853026 39.9652954678821999, 116.3538830149349366 39.9653529783757051, 116.3538886192568640 39.9654102151603610, 116.3538998067784007 39.9654666270146421, 116.3539164697575927 39.9655216706615590, 116.3539384477208642 39.9655748160007036, 116.3539655290083914 39.9656255512133995, 116.3539974528125924 39.9656733876918224, 116.3540339116897542 39.9657178647445335, 116.3540745545209774 39.9657585540331937, 116.3541189898935784 39.9657950636977191, 116.3541667898706322 39.9658270421300799, 116.3542174941122056 39.9658541813604913, 116.3542706143087742 39.9658762200233255, 116.3543256388837648 39.9658929458742165, 116.3543820379204732 39.9659041978340710, 116.3544392682653381 39.9659098675403683, 116.3544967787588291 39.9659099003907343, 116.3545540155434850 39.9659042960688140, 116.3546104273977733 39.9658931085472702, 116.3546654710446973 39.9658764455680711, 116.3547186163838347 39.9658544676048066, 116.3547693515965307 39.9658273863172795, 116.3548171880749607 39.9657954625130856, 116.3548616651276717 39.9657590036359167, 116.3549023544163248 39.9657183608046935, 116.3549388640808502 39.9656739254320925, 116.3551107395597626 39.9654424546274640))"
958,96,POINT (116.3040435214265642 40.0887119719464522),"POLYGON ((116.3044824626865648 40.0875295074626905, 116.3038442702702326 40.0884233108108106, 116.3034534974182321 40.0891774475043405, 116.3041519841271025 40.0893366587301543, 116.3044599999999917 40.0884955749999961, 116.3044824626865648 40.0875295074626905))"
959,96,POINT (116.3058006508287434 40.0879304053928465),"POLYGON ((116.3057365312500053 40.0870231250000018, 116.3050616312056889 40.0880724326240880, 116.3052499999999867 40.0882943181818163, 116.3054620740740575 40.0884322222222167, 116.3058031549466591 40.0883724885844828, 116.3058782305295864 40.0883440420560149, 116.3060185507246445 40.0882791231883928, 116.3061254273859078 40.0882152116182908, 116.3063594754098204 40.0870993442622989, 116.3057365312500053 40.0870231250000018))"
960,96,POINT (116.3561756418664146 39.9767050252578926),"POLYGON ((116.3559791210937817 39.9763608789062275, 116.3560452438246813 39.9769796948206064, 116.3563906875891689 39.9771828858773404, 116.3564415756532640 39.9766087489684594, 116.3559791210937817 39.9763608789062275))"
961,96,POINT (116.3003483125000059 40.0506914374999923),"POLYGON ((116.3009350793107473 40.0506914374999923, 116.3009322538681687 40.0506339242951626, 116.3009238047510081 40.0505769649739349, 116.3009098133288717 40.0505211080857180, 116.3008904143467959 40.0504668915628628, 116.3008657946276116 40.0504148375401314, 116.3008361912726372 40.0503654473262216, 116.3008018893783913 40.0503191965758916, 116.3007632192908574 40.0502765307091479, 116.3007205534240995 40.0502378606216070, 116.3006743026737695 40.0502035587273610, 116.3006249124598668 40.0501739553723937, 116.3005728584371354 40.0501493356531952, 116.3005186419142802 40.0501299366711336, 116.3004627850260562 40.0501159452489972, 116.3004058257048285 40.0501074961318295, 116.3003483125000059 40.0501046706892581, 116.3002907992951833 40.0501074961318295, 116.3002338399739557 40.0501159452489972, 116.3001779830857316 40.0501299366711336, 116.3001237665628764 40.0501493356531952, 116.3000717125401451 40.0501739553723937, 116.3000223223262424 40.0502035587273610, 116.2999760715759123 40.0502378606216070, 116.2999334057091545 40.0502765307091479, 116.2998947356216206 40.0503191965758916, 116.2998604337273747 40.0503654473262216, 116.2998308303724002 40.0504148375401314, 116.2998062106532160 40.0504668915628628, 116.2997868116711402 40.0505211080857180, 116.2997728202490038 40.0505769649739349, 116.2997643711318432 40.0506339242951626, 116.2997615456892646 40.0506914374999923, 116.2997643711318432 40.0507489507048220, 116.2997728202490038 40.0508059100260496, 116.2997868116711402 40.0508617669142666, 116.2998062106532160 40.0509159834371218, 116.2998308303724002 40.0509680374598531, 116.2998604337273747 40.0510174276737629, 116.2998947356216206 40.0510636784240930, 116.2999334057091545 40.0511063442908366, 116.2999760715759123 40.0511450143783776, 116.3000223223262424 40.0511793162726235, 116.3000717125401451 40.0512089196275909, 116.3001237665628764 40.0512335393467893, 116.3001779830857316 40.0512529383288509, 116.3002338399739557 40.0512669297509873, 116.3002907992951833 40.0512753788681550, 116.3003483125000059 40.0512782043107265, 116.3004058257048285 40.0512753788681550, 116.3004627850260562 40.0512669297509873, 116.3005186419142802 40.0512529383288509, 116.3005728584371354 40.0512335393467893, 116.3006249124598668 40.0512089196275909, 116.3006743026737695 40.0511793162726235, 116.3007205534240995 40.0511450143783776, 116.3007632192908574 40.0511063442908366, 116.3008018893783913 40.0510636784240930, 116.3008361912726372 40.0510174276737629, 116.3008657946276116 40.0509680374598531, 116.3008904143467959 40.0509159834371218, 116.3009098133288717 40.0508617669142666, 116.3009238047510081 40.0508059100260496, 116.3009322538681687 40.0507489507048220, 116.3009350793107473 40.0506914374999923))"
